accession	feature	my_label	observed_in_neighbors	expected_fraction	observed_fraction	enrichment_ratio	z_score
A0A8C0RP22	protein_name_first_word	Bile	16	0.04444316181351188	0.8	18.00051948051948	16.39650938056215
A0A8C0RRG6	protein_name_first_word	keto-steroid	20	0.026810193068021126	1.0	37.29924650161464	26.944107519684014
A0A8C0RRW1	protein_name_first_word	Hormone-sensitive	20	0.0359008398026031	1.0	27.854501607717044	23.175202958212488
A0A8C0RSP4	protein_name_first_word	Steroid	20	0.013736977287812762	1.0	72.79621848739495	37.893592726843664
A0A8C0RTV5	protein_name_first_word	Carbonyl	7	0.011976566332861966	0.35	29.223734939759034	13.89671088093528
A0A8C0RVS2	protein_name_first_word	Multidrug	20	0.0753513607110906	1.0	13.271160474913826	15.665988940959856
A0A8C0RW12	protein_name_first_word	Multidrug	20	0.0753513607110906	1.0	13.271160474913826	15.665988940959856
A0A8C0SJ84	protein_name_first_word	Delta	20	0.011197368041326369	1.0	89.30670103092784	42.02539732850311
A0A8C0SK85	protein_name_first_word	Multidrug	18	0.0753513607110906	0.9	11.944044427422442	13.971724949720157
A0A8C0SKY1	protein_name_first_word	Multidrug	19	0.0753513607110906	0.95	12.607602451168134	14.818856945340006
A0A8C0SL69	protein_name_first_word	Multidrug	8	0.0753513607110906	0.4	5.30846418996553	5.500404993521655
A0A8C0SLC1	protein_name_first_word	Delta	20	0.011197368041326369	1.0	89.30670103092784	42.02539732850311
A0A8C0SLF6	protein_name_first_word	Multidrug	17	0.0753513607110906	0.85	11.28048640367675	13.124592954100304
A0A8C0SLJ3	protein_name_first_word	Delta	20	0.011197368041326369	1.0	89.30670103092784	42.02539732850311
A0A8C0SLY1	protein_name_first_word	Multidrug	20	0.0753513607110906	1.0	13.271160474913826	15.665988940959856
A0A8C0SMM9	protein_name_first_word	Multidrug	20	0.0753513607110906	1.0	13.271160474913826	15.665988940959856
A0A8C0T271	protein_name_first_word	Multidrug	19	0.0753513607110906	0.95	12.607602451168134	14.818856945340006
A0A8C0T5R7	protein_name_first_word	Cytochrome	20	0.033101497792271506	1.0	30.2101133391456	24.17027651440736
A0A8C0T747	protein_name_first_word	Carbonyl	20	0.011976566332861966	1.0	83.49638554216868	40.61930219542642
A0A8C0T7I2	protein_name_first_word	Lanosterol	20	0.04369282271795908	1.0	22.88705416116248	20.922262860963432
A0A8C0T7L5	protein_name_first_word	Cytochrome	20	0.033101497792271506	1.0	30.2101133391456	24.17027651440736
A0A8C0T7M5	protein_name_first_word	Carbonyl	20	0.011976566332861966	1.0	83.49638554216868	40.61930219542642
A0A8C0T7P3	protein_name_first_word	Cytochrome	20	0.033101497792271506	1.0	30.2101133391456	24.17027651440736
A0A8C0T807	protein_name_first_word	Carbonyl	7	0.011976566332861966	0.35	29.223734939759034	13.89671088093528
A0A8C0TKJ6	protein_name_first_word	Steroid	20	0.013736977287812762	1.0	72.79621848739495	37.893592726843664
A0A8C0TW46	protein_name_first_word	Multidrug	20	0.0753513607110906	1.0	13.271160474913826	15.665988940959856
A0A8C0TXU1	protein_name_first_word	Cytosolic	20	0.026261868344347926	1.0	38.07802197802198	27.231607362776796
A0A8C0TY59	protein_name_first_word	Multidrug	19	0.0753513607110906	0.95	12.607602451168134	14.818856945340006
A0A8C0U265	protein_name_first_word	Carboxylic	20	0.03238001789270151	1.0	30.88324420677362	24.44718560766193
A0A8C0U3I3	protein_name_first_word	Carboxylic	17	0.03238001789270151	0.85	26.25075757575758	20.65739425469393
A0A8C0U3X6	protein_name_first_word	Non-lysosomal	20	0.024674612565293932	1.0	40.52748538011696	28.116715803989965
A0A8C0U727	protein_name_first_word	Carboxylic	18	0.03238001789270151	0.9	27.79491978609626	21.920658039016597
A0A8C0UA29	protein_name_first_word	Solute	20	0.011514819197137168	1.0	86.84461152882204	41.435398279447504
A0A8C0UFE7	protein_name_first_word	Cytosolic	20	0.026261868344347926	1.0	38.07802197802198	27.231607362776796
A0A8C0UG44	protein_name_first_word	Glucosylceramidase	20	0.06830971689128741	1.0	14.639205745669624	16.516177369881703
A0A8C0UGE6	protein_name_first_word	Glucosylceramidase	20	0.06830971689128741	1.0	14.639205745669624	16.516177369881703
A0A8C0UGT5	protein_name_first_word	beta-hydroxysteroid	6	0.03206256673689071	0.3	9.356705670567056	6.801827355280854
A0A8C0UGW3	protein_name_first_word	Hepatic	19	0.016334304926264753	0.95	58.15980565371025	32.94066085702809
A0A8C0UHJ5	protein_name_first_word	Glucosylceramidase	20	0.06830971689128741	1.0	14.639205745669624	16.516177369881703
A0A8C0UJJ1	protein_name_first_word	Cholesteryl	20	0.017200080805748752	1.0	58.13926174496644	33.805106639372234
A0A8C0ULJ1	protein_name_first_word	Sterol	20	0.049608957894433064	1.0	20.15764979639325	19.57429426385189
A0A8C0ULU5	protein_name_first_word	Hepatic	20	0.016334304926264753	1.0	61.22084805653711	34.70471093570356
A0A8C0UM93	protein_name_first_word	Glucosylceramidase	20	0.06830971689128741	1.0	14.639205745669624	16.516177369881703
A0A8C0V5B3	protein_name_first_word	Multidrug	20	0.0753513607110906	1.0	13.271160474913826	15.665988940959856
A0A8C0V881	protein_name_first_word	Multidrug	20	0.0753513607110906	1.0	13.271160474913826	15.665988940959856
A0A8C0V9D8	protein_name_first_word	Ileal	20	0.022394736082652737	1.0	44.65335051546392	29.547707361304337
A0A8C0VAD8	protein_name_first_word	Cholesterol	20	0.04467403538137427	1.0	22.3843669250646	20.680602953040125
A0A8C0VEK1	protein_name_first_word	Multidrug	20	0.0753513607110906	1.0	13.271160474913826	15.665988940959856
A0A8C0VEL1	protein_name_first_word	Multidrug	20	0.0753513607110906	1.0	13.271160474913826	15.665988940959856
A0A8C0VEN6	protein_name_first_word	Multidrug	19	0.0753513607110906	0.95	12.607602451168134	14.818856945340006
A0A8C0VEZ8	protein_name_first_word	Multidrug	20	0.0753513607110906	1.0	13.271160474913826	15.665988940959856
A0A8C0VF49	protein_name_first_word	Peroxisomal	20	0.02441487980144873	1.0	40.95862884160756	28.26964055010518
A0A8C0VHJ6	protein_name_first_word	Sterol-4-alpha-carboxylate	20	0.016478600906178753	1.0	60.684763572679515	34.54989538990806
A0A8C0VI57	protein_name_first_word	Multidrug	20	0.0753513607110906	1.0	13.271160474913826	15.665988940959856
A0A8C0VK49	protein_name_first_word	Multidrug	20	0.0753513607110906	1.0	13.271160474913826	15.665988940959856
A0A8C0VK93	protein_name_first_word	Multidrug	19	0.0753513607110906	0.95	12.607602451168134	14.818856945340006
A0A8C0VKD1	protein_name_first_word	keto-steroid	20	0.026810193068021126	1.0	37.29924650161464	26.944107519684014
A0A8C0VKN7	protein_name_first_word	Multidrug	19	0.0753513607110906	0.95	12.607602451168134	14.818856945340006
A0A8C0VQT7	protein_name_first_word	Bile	20	0.04444316181351188	1.0	22.50064935064935	20.73675449565305
A0A8C0VQW6	protein_name_first_word	Bile	20	0.04444316181351188	1.0	22.50064935064935	20.73675449565305
A0A8C0VT63	protein_name_first_word	Bile	20	0.04444316181351188	1.0	22.50064935064935	20.73675449565305
A0A8C0VTW7	protein_name_first_word	Bile	20	0.04444316181351188	1.0	22.50064935064935	20.73675449565305
A0A8C0VW88	protein_name_first_word	Bile	20	0.04444316181351188	1.0	22.50064935064935	20.73675449565305
A0A8C0VWC0	protein_name_first_word	Bile	20	0.04444316181351188	1.0	22.50064935064935	20.73675449565305
A0A8C0VXG4	protein_name_first_word	Bile	20	0.04444316181351188	1.0	22.50064935064935	20.73675449565305
A0A8C0W0Z0	protein_name_first_word	Cholesterol	20	0.04467403538137427	1.0	22.3843669250646	20.680602953040125
A0A8C0W728	protein_name_first_word	Cytochrome	20	0.033101497792271506	1.0	30.2101133391456	24.17027651440736
A0A8C0W8L8	protein_name_first_word	beta-hydroxysteroid	20	0.03206256673689071	1.0	31.18901890189019	24.57194290319355
A0A8C0WDQ5	protein_name_first_word	hydroxyacyl-CoA	19	0.029724971862283917	0.95	31.959660194174756	24.23396532699617
A0A8C0WH26	protein_name_first_word	Hedgehog	15	0.04187469337104268	0.75	17.910578911095797	15.810228166934634
A0A8C0WJW5	protein_name_first_word	Hedgehog	18	0.04187469337104268	0.9	21.492694693314956	19.159260044258613
A0A8C0WQJ6	protein_name_first_word	Acyl-coenzyme	20	0.03183169316902831	1.0	31.41523118766999	24.663832300625945
A0A8C0WQV8	protein_name_first_word	Steroid	20	0.013736977287812762	1.0	72.79621848739495	37.893592726843664
A0A8C0WRJ3	protein_name_first_word	Steroid	20	0.013736977287812762	1.0	72.79621848739495	37.893592726843664
A0A8C0WU73	protein_name_first_word	Cytosolic	20	0.026261868344347926	1.0	38.07802197802198	27.231607362776796
A0A8C0X555	protein_name_first_word	Bile	20	0.04444316181351188	1.0	22.50064935064935	20.73675449565305
A0A8C0XB43	protein_name_first_word	Multidrug	16	0.0753513607110906	0.8	10.61692837993106	12.277460958480455
A0A8C0XDB7	protein_name_first_word	Multidrug	20	0.0753513607110906	1.0	13.271160474913826	15.665988940959856
A0A8C0XFK4	protein_name_first_word	Broad	20	0.02481890854520793	1.0	40.29186046511628	28.03278811146557
A0A8C0XFY0	protein_name_first_word	Broad	20	0.02481890854520793	1.0	40.29186046511628	28.03278811146557
A0A8C0XJJ2	protein_name_first_word	Cholesterol	20	0.04467403538137427	1.0	22.3843669250646	20.680602953040125
A0A8C0XPZ4	protein_name_first_word	dehydrocholesterol	18	0.006031571960405183	0.9	149.21483253588517	51.63398298872991
A0A8C0XUA9	protein_name_first_word	Sterol	20	0.049608957894433064	1.0	20.15764979639325	19.57429426385189
A0A8C0XVZ1	protein_name_first_word	Sterol	20	0.049608957894433064	1.0	20.15764979639325	19.57429426385189
A0A8C0XWY1	protein_name_first_word	Non-lysosomal	20	0.024674612565293932	1.0	40.52748538011696	28.116715803989965
A0A8C0XYH5	protein_name_first_word	Non-lysosomal	20	0.024674612565293932	1.0	40.52748538011696	28.116715803989965
A0A8C0Y0Y8	protein_name_first_word	Sterol-4-alpha-carboxylate	20	0.016478600906178753	1.0	60.684763572679515	34.54989538990806
A0A8C0Y2C7	protein_name_first_word	Sterol-4-alpha-carboxylate	20	0.016478600906178753	1.0	60.684763572679515	34.54989538990806
A0A8C0Y2T9	protein_name_first_word	Cytosolic	20	0.026261868344347926	1.0	38.07802197802198	27.231607362776796
A0A8C0Y330	protein_name_first_word	Non-lysosomal	20	0.024674612565293932	1.0	40.52748538011696	28.116715803989965
A0A8C0Y437	protein_name_first_word	Non-lysosomal	20	0.024674612565293932	1.0	40.52748538011696	28.116715803989965
A0A8C0Y4X4	protein_name_first_word	Cytosolic	20	0.026261868344347926	1.0	38.07802197802198	27.231607362776796
A0A8C0Y6H5	protein_name_first_word	keto-steroid	20	0.026810193068021126	1.0	37.29924650161464	26.944107519684014
A0A8C0Y7F1	protein_name_first_word	Sterol	20	0.049608957894433064	1.0	20.15764979639325	19.57429426385189
A0A8C0YHF1	protein_name_first_word	keto-steroid	20	0.026810193068021126	1.0	37.29924650161464	26.944107519684014
A0A8C0YHT3	protein_name_first_word	Carboxylic	20	0.03238001789270151	1.0	30.88324420677362	24.44718560766193
A0A8C0YJY7	protein_name_first_word	keto-steroid	20	0.026810193068021126	1.0	37.29924650161464	26.944107519684014
A0A8C0YQH6	protein_name_first_word	keto-steroid	20	0.026810193068021126	1.0	37.29924650161464	26.944107519684014
A0A8C0YR13	protein_name_first_word	Ileal	20	0.022394736082652737	1.0	44.65335051546392	29.547707361304337
A0A8C0YSR5	protein_name_first_word	Hormone-sensitive	20	0.0359008398026031	1.0	27.854501607717044	23.175202958212488
A0A8C0YTH1	protein_name_first_word	Peroxisomal	20	0.02441487980144873	1.0	40.95862884160756	28.26964055010518
A0A8C0YTX5	protein_name_first_word	keto-steroid	20	0.026810193068021126	1.0	37.29924650161464	26.944107519684014
A0A8C0YY33	protein_name_first_word	Multidrug	12	0.0753513607110906	0.6	7.9626962849482945	8.888932976001055
A0A8C0YY47	protein_name_first_word	Delta	20	0.011197368041326369	1.0	89.30670103092784	42.02539732850311
A0A8C0YZ93	protein_name_first_word	Sterol-4-alpha-carboxylate	20	0.016478600906178753	1.0	60.684763572679515	34.54989538990806
A0A8C0Z2P6	protein_name_first_word	Carbonyl	20	0.011976566332861966	1.0	83.49638554216868	40.61930219542642
A0A8C0Z758	protein_name_first_word	Cytosolic	20	0.026261868344347926	1.0	38.07802197802198	27.231607362776796
A0A8C0Z7A3	protein_name_first_word	Bile	20	0.04444316181351188	1.0	22.50064935064935	20.73675449565305
A0A8C0Z7P5	protein_name_first_word	Lanosterol	7	0.04369282271795908	0.35	8.010468956406868	6.701444296913923
A0A8C0Z7P7	protein_name_first_word	hydroxycholesterol	15	0.008830913970736775	0.75	84.92892156862746	35.42873072129026
A0A8C0Z9D1	protein_name_first_word	beta-hydroxysteroid	20	0.03206256673689071	1.0	31.18901890189019	24.57194290319355
A0A8C0ZB82	protein_name_first_word	Glucosylceramidase	20	0.06830971689128741	1.0	14.639205745669624	16.516177369881703
A0A8C0ZG97	protein_name_first_word	Lanosterol	20	0.04369282271795908	1.0	22.88705416116248	20.922262860963432
A0A8C0ZNX3	protein_name_first_word	Carboxylic	20	0.03238001789270151	1.0	30.88324420677362	24.44718560766193
A0A8C0ZSM2	protein_name_first_word	Solute	20	0.011514819197137168	1.0	86.84461152882204	41.435398279447504
A0A8C0ZU01	protein_name_first_word	Hepatic	20	0.016334304926264753	1.0	61.22084805653711	34.70471093570356
A0A8C1A2I9	protein_name_first_word	keto-steroid	20	0.026810193068021126	1.0	37.29924650161464	26.944107519684014
A0A8C1ADF2	protein_name_first_word	Hormone-sensitive	20	0.0359008398026031	1.0	27.854501607717044	23.175202958212488
A0A8C1ADN1	protein_name_first_word	Hormone-sensitive	20	0.0359008398026031	1.0	27.854501607717044	23.175202958212488
A0A8C1AE30	protein_name_first_word	Hormone-sensitive	20	0.0359008398026031	1.0	27.854501607717044	23.175202958212488
A0A8C1AEK9	protein_name_first_word	Hormone-sensitive	20	0.0359008398026031	1.0	27.854501607717044	23.175202958212488
A0A8C1AEZ6	protein_name_first_word	Hormone-sensitive	20	0.0359008398026031	1.0	27.854501607717044	23.175202958212488
A0A8C1B3F4	protein_name_first_word	Ileal	20	0.022394736082652737	1.0	44.65335051546392	29.547707361304337
A0A8C1BF74	protein_name_first_word	Hormone-sensitive	20	0.0359008398026031	1.0	27.854501607717044	23.175202958212488
A0A8C1BG59	protein_name_first_word	Hormone-sensitive	20	0.0359008398026031	1.0	27.854501607717044	23.175202958212488
A0A8C1BH15	protein_name_first_word	Hormone-sensitive	20	0.0359008398026031	1.0	27.854501607717044	23.175202958212488
A0A8C1BP30	protein_name_first_word	Cholesterol	20	0.04467403538137427	1.0	22.3843669250646	20.680602953040125
A0A8C1BQH5	protein_name_first_word	Cholesterol	20	0.04467403538137427	1.0	22.3843669250646	20.680602953040125
A0A8C1BQH6	protein_name_first_word	Cholesterol	20	0.04467403538137427	1.0	22.3843669250646	20.680602953040125
A0A8C1BZR1	protein_name_first_word	Broad	20	0.02481890854520793	1.0	40.29186046511628	28.03278811146557
A0A8C1C017	protein_name_first_word	Broad	20	0.02481890854520793	1.0	40.29186046511628	28.03278811146557
A0A8C1C3C4	protein_name_first_word	Broad	20	0.02481890854520793	1.0	40.29186046511628	28.03278811146557
A0A8C1CCT6	protein_name_first_word	Vacuolar	13	0.00046174713572479873	0.65	1407.6968749999999	135.2128341053581
A0A8C1CEQ0	protein_name_first_word	Hepatic	18	0.016334304926264753	0.9	55.098763250883394	31.17661077835263
A0A8C1DKA0	protein_name_first_word	Cytosolic	20	0.026261868344347926	1.0	38.07802197802198	27.231607362776796
A0A8C1DMX5	protein_name_first_word	Cytosolic	20	0.026261868344347926	1.0	38.07802197802198	27.231607362776796
A0A8C1ERQ6	protein_name_first_word	Glucosylceramidase	20	0.06830971689128741	1.0	14.639205745669624	16.516177369881703
A0A8C1EXD1	protein_name_first_word	Bile	20	0.04444316181351188	1.0	22.50064935064935	20.73675449565305
A0A8C1F8C5	protein_name_first_word	Multidrug	6	0.0753513607110906	0.3	3.9813481424741473	3.8061410022819535
A0A8C1F8Q8	protein_name_first_word	Cystic	12	0.01405442844362356	0.6	42.691170431211496	22.260720124067664
A0A8C1F8R3	protein_name_first_word	Cystic	16	0.01405442844362356	0.8	56.92156057494867	29.85894125745355
A0A8C1F9Q6	protein_name_first_word	Cystic	18	0.01405442844362356	0.9	64.03675564681726	33.6580518241465
A0A8C1F9R8	protein_name_first_word	Cystic	18	0.01405442844362356	0.9	64.03675564681726	33.6580518241465
A0A8C1F9V6	protein_name_first_word	Multidrug	10	0.0753513607110906	0.5	6.635580237456913	7.194668984761354
A0A8C1FA10	protein_name_first_word	Cystic	12	0.01405442844362356	0.6	42.691170431211496	22.260720124067664
A0A8C1FAE8	protein_name_first_word	Cystic	18	0.01405442844362356	0.9	64.03675564681726	33.6580518241465
A0A8C1FAI5	protein_name_first_word	Cystic	13	0.01405442844362356	0.65	46.248767967145795	24.160275407414137
A0A8C1FBD9	protein_name_first_word	Acyl-coenzyme	20	0.03183169316902831	1.0	31.41523118766999	24.663832300625945
A0A8C1FDX2	protein_name_first_word	Cystic	13	0.01405442844362356	0.65	46.248767967145795	24.160275407414137
A0A8C1FFL2	protein_name_first_word	Hedgehog	20	0.04187469337104268	1.0	23.88077188146106	21.3919479624746
A0A8C1FI29	protein_name_first_word	Cytosolic	20	0.026261868344347926	1.0	38.07802197802198	27.231607362776796
A0A8C1FJU9	protein_name_first_word	Cytosolic	20	0.026261868344347926	1.0	38.07802197802198	27.231607362776796
A0A8C1FR34	protein_name_first_word	Cytosolic	20	0.026261868344347926	1.0	38.07802197802198	27.231607362776796
A0A8C1FRP9	protein_name_first_word	Cytosolic	20	0.026261868344347926	1.0	38.07802197802198	27.231607362776796
A0A8C1FX30	protein_name_first_word	Cytochrome	20	0.033101497792271506	1.0	30.2101133391456	24.17027651440736
A0A8C1FYE4	protein_name_first_word	Cytochrome	20	0.033101497792271506	1.0	30.2101133391456	24.17027651440736
A0A8C1FYJ4	protein_name_first_word	Cytochrome	20	0.033101497792271506	1.0	30.2101133391456	24.17027651440736
A0A8C1G0D5	protein_name_first_word	keto-steroid	20	0.026810193068021126	1.0	37.29924650161464	26.944107519684014
A0A8C1G0M3	protein_name_first_word	keto-steroid	20	0.026810193068021126	1.0	37.29924650161464	26.944107519684014
A0A8C1G578	protein_name_first_word	keto-steroid	20	0.026810193068021126	1.0	37.29924650161464	26.944107519684014
A0A8C1G7B0	protein_name_first_word	Cytochrome	20	0.033101497792271506	1.0	30.2101133391456	24.17027651440736
A0A8C1G878	protein_name_first_word	Hormone-sensitive	20	0.0359008398026031	1.0	27.854501607717044	23.175202958212488
A0A8C1G886	protein_name_first_word	Hedgehog	18	0.04187469337104268	0.9	21.492694693314956	19.159260044258613
A0A8C1GDB6	protein_name_first_word	Acyl-coenzyme	20	0.03183169316902831	1.0	31.41523118766999	24.663832300625945
A0A8C1GEI5	protein_name_first_word	Hedgehog	20	0.04187469337104268	1.0	23.88077188146106	21.3919479624746
A0A8C1GSK3	protein_name_first_word	Hedgehog	20	0.04187469337104268	1.0	23.88077188146106	21.3919479624746
A0A8C1GWW7	protein_name_first_word	Cholesteryl	20	0.017200080805748752	1.0	58.13926174496644	33.805106639372234
A0A8C1GWX6	protein_name_first_word	Cholesteryl	20	0.017200080805748752	1.0	58.13926174496644	33.805106639372234
A0A8C1GX51	protein_name_first_word	Hedgehog	18	0.04187469337104268	0.9	21.492694693314956	19.159260044258613
A0A8C1H1F5	protein_name_first_word	Cholesteryl	20	0.017200080805748752	1.0	58.13926174496644	33.805106639372234
A0A8C1H8K3	protein_name_first_word	Cytosolic	20	0.026261868344347926	1.0	38.07802197802198	27.231607362776796
A0A8C1HAP1	protein_name_first_word	Cholesterol	20	0.04467403538137427	1.0	22.3843669250646	20.680602953040125
A0A8C1HD21	protein_name_first_word	Broad	20	0.02481890854520793	1.0	40.29186046511628	28.03278811146557
A0A8C1HIK7	protein_name_first_word	Lanosterol	20	0.04369282271795908	1.0	22.88705416116248	20.922262860963432
A0A8C1HU76	protein_name_first_word	Sterol-4-alpha-carboxylate	20	0.016478600906178753	1.0	60.684763572679515	34.54989538990806
A0A8C1I0C1	protein_name_first_word	Broad	20	0.02481890854520793	1.0	40.29186046511628	28.03278811146557
A0A8C1I0L0	protein_name_first_word	Cystic	13	0.01405442844362356	0.65	46.248767967145795	24.160275407414137
A0A8C1I0V1	protein_name_first_word	Cystic	13	0.01405442844362356	0.65	46.248767967145795	24.160275407414137
A0A8C1I0Y9	protein_name_first_word	Cystic	16	0.01405442844362356	0.8	56.92156057494867	29.85894125745355
A0A8C1I2L9	protein_name_first_word	Cytosolic	20	0.026261868344347926	1.0	38.07802197802198	27.231607362776796
A0A8C1I619	protein_name_first_word	keto-steroid	20	0.026810193068021126	1.0	37.29924650161464	26.944107519684014
A0A8C1ISL7	protein_name_first_word	Acyl-coenzyme	20	0.03183169316902831	1.0	31.41523118766999	24.663832300625945
A0A8C1IUJ5	protein_name_first_word	Non-lysosomal	20	0.024674612565293932	1.0	40.52748538011696	28.116715803989965
A0A8C1IUN1	protein_name_first_word	Non-lysosomal	20	0.024674612565293932	1.0	40.52748538011696	28.116715803989965
A0A8C1IVM1	protein_name_first_word	Non-lysosomal	20	0.024674612565293932	1.0	40.52748538011696	28.116715803989965
A0A8C1IW87	protein_name_first_word	Non-lysosomal	20	0.024674612565293932	1.0	40.52748538011696	28.116715803989965
A0A8C1IXU0	protein_name_first_word	Hormone-sensitive	20	0.0359008398026031	1.0	27.854501607717044	23.175202958212488
A0A8C1IXV3	protein_name_first_word	Hormone-sensitive	20	0.0359008398026031	1.0	27.854501607717044	23.175202958212488
A0A8C1J3V9	protein_name_first_word	Vacuolar	13	0.00046174713572479873	0.65	1407.6968749999999	135.2128341053581
A0A8C1J6X2	protein_name_first_word	Broad	20	0.02481890854520793	1.0	40.29186046511628	28.03278811146557
A0A8C1J8B4	protein_name_first_word	Broad	20	0.02481890854520793	1.0	40.29186046511628	28.03278811146557
A0A8C1J994	protein_name_first_word	Broad	20	0.02481890854520793	1.0	40.29186046511628	28.03278811146557
A0A8C1JA39	protein_name_first_word	Broad	20	0.02481890854520793	1.0	40.29186046511628	28.03278811146557
A0A8C1JB19	protein_name_first_word	Bile	20	0.04444316181351188	1.0	22.50064935064935	20.73675449565305
A0A8C1JER3	protein_name_first_word	Hormone-sensitive	20	0.0359008398026031	1.0	27.854501607717044	23.175202958212488
A0A8C1JG95	protein_name_first_word	Bile	20	0.04444316181351188	1.0	22.50064935064935	20.73675449565305
A0A8C1JGN9	protein_name_first_word	Cytosolic	20	0.026261868344347926	1.0	38.07802197802198	27.231607362776796
A0A8C1JHM7	protein_name_first_word	Bile	18	0.04444316181351188	0.9	20.250584415584417	18.5666319381076
A0A8C1JHT1	protein_name_first_word	Bile	20	0.04444316181351188	1.0	22.50064935064935	20.73675449565305
A0A8C1JI14	protein_name_first_word	Cytosolic	20	0.026261868344347926	1.0	38.07802197802198	27.231607362776796
A0A8C1JI35	protein_name_first_word	Cytochrome	20	0.033101497792271506	1.0	30.2101133391456	24.17027651440736
A0A8C1JI85	protein_name_first_word	Bile	20	0.04444316181351188	1.0	22.50064935064935	20.73675449565305
A0A8C1JJP4	protein_name_first_word	Bile	20	0.04444316181351188	1.0	22.50064935064935	20.73675449565305
A0A8C1JKT2	protein_name_first_word	Bile	20	0.04444316181351188	1.0	22.50064935064935	20.73675449565305
A0A8C1JMS0	protein_name_first_word	Hedgehog	20	0.04187469337104268	1.0	23.88077188146106	21.3919479624746
A0A8C1JV80	protein_name_first_word	hydroxyacyl-CoA	20	0.029724971862283917	1.0	33.64174757281553	25.550635049961297
A0A8C1JWX5	protein_name_first_word	Non-lysosomal	20	0.024674612565293932	1.0	40.52748538011696	28.116715803989965
A0A8C1JWZ9	protein_name_first_word	Non-lysosomal	20	0.024674612565293932	1.0	40.52748538011696	28.116715803989965
A0A8C1JX94	protein_name_first_word	Cytosolic	20	0.026261868344347926	1.0	38.07802197802198	27.231607362776796
A0A8C1JXA3	protein_name_first_word	Non-lysosomal	20	0.024674612565293932	1.0	40.52748538011696	28.116715803989965
A0A8C1JYA5	protein_name_first_word	Non-lysosomal	20	0.024674612565293932	1.0	40.52748538011696	28.116715803989965
A0A8C1JYZ7	protein_name_first_word	Cytosolic	20	0.026261868344347926	1.0	38.07802197802198	27.231607362776796
A0A8C1KD55	protein_name_first_word	Ileal	20	0.022394736082652737	1.0	44.65335051546392	29.547707361304337
A0A8C1KMK8	protein_name_first_word	Hepatic	20	0.016334304926264753	1.0	61.22084805653711	34.70471093570356
A0A8C1KPZ1	protein_name_first_word	Hedgehog	20	0.04187469337104268	1.0	23.88077188146106	21.3919479624746
A0A8C1KZZ9	protein_name_first_word	Sterol	19	0.049608957894433064	0.95	19.149767306573587	18.54449214048141
A0A8C1L2Q7	protein_name_first_word	Sterol	19	0.049608957894433064	0.95	19.149767306573587	18.54449214048141
A0A8C1L677	protein_name_first_word	Cytochrome	20	0.033101497792271506	1.0	30.2101133391456	24.17027651440736
A0A8C1L8A0	protein_name_first_word	Cytochrome	20	0.033101497792271506	1.0	30.2101133391456	24.17027651440736
A0A8C1L941	protein_name_first_word	Sterol	20	0.049608957894433064	1.0	20.15764979639325	19.57429426385189
A0A8C1LA49	protein_name_first_word	Sterol	20	0.049608957894433064	1.0	20.15764979639325	19.57429426385189
A0A8C1LA58	protein_name_first_word	Cystic	17	0.01405442844362356	0.85	60.479158110882956	31.758496540800024
A0A8C1LAA0	protein_name_first_word	Cystic	17	0.01405442844362356	0.85	60.479158110882956	31.758496540800024
A0A8C1LAA5	protein_name_first_word	Sterol	20	0.049608957894433064	1.0	20.15764979639325	19.57429426385189
A0A8C1LAD4	protein_name_first_word	Cystic	19	0.01405442844362356	0.95	67.59435318275153	35.55760710749296
A0A8C1LAX2	protein_name_first_word	Cystic	18	0.01405442844362356	0.9	64.03675564681726	33.6580518241465
A0A8C1LBB9	protein_name_first_word	Sterol	20	0.049608957894433064	1.0	20.15764979639325	19.57429426385189
A0A8C1LBD2	protein_name_first_word	Sterol	20	0.049608957894433064	1.0	20.15764979639325	19.57429426385189
A0A8C1LBF2	protein_name_first_word	Sterol	20	0.049608957894433064	1.0	20.15764979639325	19.57429426385189
A0A8C1LBQ9	protein_name_first_word	Cystic	14	0.01405442844362356	0.7	49.80636550308008	26.059830690760606
A0A8C1LCH2	protein_name_first_word	Bile	18	0.04444316181351188	0.9	20.250584415584417	18.5666319381076
A0A8C1LDM9	protein_name_first_word	Multidrug	10	0.0753513607110906	0.5	6.635580237456913	7.194668984761354
A0A8C1LDT2	protein_name_first_word	Cystic	14	0.01405442844362356	0.7	49.80636550308008	26.059830690760606
A0A8C1LG78	protein_name_first_word	Cystic	14	0.01405442844362356	0.7	49.80636550308008	26.059830690760606
A0A8C1LLD0	protein_name_first_word	Carboxylic	20	0.03238001789270151	1.0	30.88324420677362	24.44718560766193
A0A8C1LLI7	protein_name_first_word	Carboxylic	20	0.03238001789270151	1.0	30.88324420677362	24.44718560766193
A0A8C1LLL3	protein_name_first_word	Carboxylic	20	0.03238001789270151	1.0	30.88324420677362	24.44718560766193
A0A8C1LM91	protein_name_first_word	Bile	20	0.04444316181351188	1.0	22.50064935064935	20.73675449565305
A0A8C1LNL6	protein_name_first_word	Carboxylic	20	0.03238001789270151	1.0	30.88324420677362	24.44718560766193
A0A8C1LPM0	protein_name_first_word	Bile	20	0.04444316181351188	1.0	22.50064935064935	20.73675449565305
A0A8C1LPW3	protein_name_first_word	Bile	18	0.04444316181351188	0.9	20.250584415584417	18.5666319381076
